created_index,created_time,zone_type,low,high,touches,score,label
80609,2024-03-29 02:30:00,support,1.077338,1.087553,219,24,weak
80618,2024-03-29 04:45:00,resistance,1.077069,1.085146,217,24,weak
80618,2024-03-29 04:45:00,support,1.066875,1.078451,417,24,weak
80632,2024-03-29 08:15:00,resistance,1.077069,1.085146,218,24,weak
80637,2024-03-29 09:30:00,resistance,1.077069,1.085146,219,24,weak
80637,2024-03-29 09:30:00,support,1.077338,1.087553,220,24,weak
80647,2024-03-29 12:00:00,support,1.077338,1.087553,221,24,weak
80654,2024-03-29 13:45:00,support,1.077338,1.087553,222,24,weak
80668,2024-03-31 17:15:00,resistance,1.077069,1.085146,220,24,weak
80669,2024-03-31 17:30:00,support,1.077338,1.087553,223,24,weak
80675,2024-03-31 19:00:00,resistance,1.077069,1.085146,221,24,weak
80679,2024-03-31 20:00:00,support,1.077338,1.087553,224,24,weak
80685,2024-03-31 21:30:00,resistance,1.077069,1.085146,222,24,weak
80696,2024-04-01 00:15:00,support,1.077338,1.087553,225,24,weak
80698,2024-04-01 00:45:00,resistance,1.077069,1.085146,223,24,weak
80706,2024-04-01 02:45:00,support,1.077338,1.087553,226,24,weak
80712,2024-04-01 04:15:00,resistance,1.077069,1.085146,224,24,weak
80714,2024-04-01 04:45:00,support,1.077338,1.087553,227,24,weak
80717,2024-04-01 05:30:00,resistance,1.077069,1.085146,225,24,weak
80726,2024-04-01 07:45:00,support,1.077338,1.087553,228,24,weak
80729,2024-04-01 08:30:00,resistance,1.077069,1.085146,226,24,weak
80732,2024-04-01 09:15:00,support,1.077338,1.087553,229,24,weak
80746,2024-04-01 12:45:00,support,1.066875,1.078451,418,24,weak
80752,2024-04-01 14:15:00,resistance,1.073936,1.079971,65,24,weak
80757,2024-04-01 15:30:00,support,1.066875,1.078451,419,24,weak
80759,2024-04-01 16:00:00,resistance,1.073936,1.079971,66,24,weak
80767,2024-04-01 18:00:00,support,1.066875,1.078451,420,24,weak
80768,2024-04-01 18:15:00,resistance,1.073936,1.079971,67,24,weak
80782,2024-04-01 21:45:00,resistance,1.073834,1.079971,68,24,weak
80788,2024-04-01 23:15:00,support,1.066875,1.078451,421,24,weak
80791,2024-04-02 00:00:00,resistance,1.069862,1.076546,235,24,weak
80795,2024-04-02 01:00:00,support,1.066875,1.078451,422,24,weak
80799,2024-04-02 02:00:00,resistance,1.069862,1.076546,236,24,weak
80805,2024-04-02 03:30:00,support,1.066875,1.078451,423,24,weak
80810,2024-04-02 04:45:00,resistance,1.073834,1.079971,69,24,weak
80813,2024-04-02 05:30:00,support,1.066875,1.078451,424,24,weak
80827,2024-04-02 09:00:00,resistance,1.075311,1.08165,93,24,weak
80836,2024-04-02 11:15:00,resistance,1.077069,1.085146,227,24,weak
80844,2024-04-02 13:15:00,support,1.066875,1.078451,425,24,weak
80857,2024-04-02 16:30:00,support,1.066875,1.078451,426,24,weak
80866,2024-04-02 18:45:00,resistance,1.077069,1.085146,228,24,weak
80867,2024-04-02 19:00:00,resistance,1.077069,1.085146,229,24,weak
80879,2024-04-02 22:00:00,support,1.066875,1.078451,427,24,weak
80888,2024-04-03 00:15:00,resistance,1.077069,1.085146,230,24,weak
80903,2024-04-03 04:00:00,support,1.066875,1.078451,428,24,weak
80910,2024-04-03 05:45:00,resistance,1.077069,1.085146,231,24,weak
80912,2024-04-03 06:15:00,support,1.066875,1.078451,429,24,weak
80926,2024-04-03 09:45:00,support,1.077187,1.087553,230,24,weak
80941,2024-04-03 13:30:00,resistance,1.081744,1.091058,275,24,weak
80947,2024-04-03 15:00:00,resistance,1.081744,1.091058,276,24,weak
80953,2024-04-03 16:30:00,support,1.081438,1.093627,621,24,weak
80958,2024-04-03 17:45:00,resistance,1.081744,1.091058,277,24,weak
80962,2024-04-03 18:45:00,support,1.081438,1.093627,622,24,weak
80969,2024-04-03 20:30:00,resistance,1.081744,1.091058,278,24,weak
80973,2024-04-03 21:30:00,support,1.081438,1.093627,623,24,weak
80976,2024-04-03 22:15:00,resistance,1.081744,1.091058,279,24,weak
80979,2024-04-03 23:00:00,support,1.081438,1.093627,624,24,weak
80982,2024-04-03 23:45:00,resistance,1.081744,1.091058,280,24,weak
80993,2024-04-04 02:30:00,resistance,1.081744,1.091058,281,24,weak
80998,2024-04-04 03:45:00,support,1.081438,1.093627,625,24,weak
81010,2024-04-04 06:45:00,resistance,1.085233,1.095583,474,24,weak
81015,2024-04-04 08:00:00,resistance,1.085233,1.095583,475,24,weak
81020,2024-04-04 09:15:00,support,1.081438,1.093627,626,24,weak
81025,2024-04-04 10:30:00,resistance,1.085233,1.095583,476,24,weak
81032,2024-04-04 12:15:00,support,1.081438,1.093627,627,24,weak
81038,2024-04-04 13:45:00,support,1.081438,1.093627,628,24,weak
81051,2024-04-04 17:00:00,support,1.081438,1.093627,629,24,weak
81057,2024-04-04 18:30:00,resistance,1.081744,1.091058,282,24,weak
81061,2024-04-04 19:30:00,support,1.081438,1.093627,630,24,weak
81067,2024-04-04 21:00:00,support,1.081438,1.093627,631,24,weak
81070,2024-04-04 21:45:00,resistance,1.081744,1.091058,283,24,weak
81077,2024-04-04 23:30:00,support,1.081438,1.093627,632,24,weak
81092,2024-04-05 03:15:00,support,1.081438,1.093627,633,24,weak
81102,2024-04-05 05:45:00,resistance,1.081744,1.091058,284,24,weak
81103,2024-04-05 06:00:00,support,1.081438,1.093627,634,24,weak
81111,2024-04-05 08:00:00,support,1.081438,1.093627,635,24,weak
81116,2024-04-05 09:15:00,resistance,1.084611,1.095583,477,24,weak
81120,2024-04-05 10:15:00,support,1.077187,1.087553,231,24,weak
81131,2024-04-05 13:00:00,resistance,1.084309,1.095583,478,24,weak
81137,2024-04-05 14:30:00,resistance,1.081744,1.091058,285,24,weak
81139,2024-04-05 15:00:00,support,1.081438,1.093627,636,24,weak
81142,2024-04-05 15:45:00,resistance,1.081744,1.091058,286,24,weak
81152,2024-04-07 18:15:00,resistance,1.081744,1.091058,287,24,weak
81158,2024-04-07 19:45:00,support,1.081438,1.093627,637,24,weak
81165,2024-04-07 21:30:00,support,1.081438,1.093627,638,24,weak
81166,2024-04-07 21:45:00,support,1.081438,1.093627,639,24,weak
81174,2024-04-07 23:45:00,resistance,1.084274,1.095583,479,24,weak
81182,2024-04-08 01:45:00,support,1.081438,1.093627,640,24,weak
81187,2024-04-08 03:00:00,resistance,1.081744,1.091058,288,24,weak
81194,2024-04-08 04:45:00,resistance,1.081744,1.091058,289,24,weak
81199,2024-04-08 06:00:00,support,1.081438,1.093627,641,24,weak
81205,2024-04-08 07:30:00,resistance,1.081744,1.091058,290,24,weak
81211,2024-04-08 09:00:00,support,1.081438,1.093627,642,24,weak
81223,2024-04-08 12:00:00,resistance,1.084274,1.095583,480,24,weak
81228,2024-04-08 13:15:00,support,1.081438,1.093627,643,24,weak
81236,2024-04-08 15:15:00,resistance,1.084274,1.095583,481,24,weak
81238,2024-04-08 15:45:00,support,1.081438,1.093627,644,24,weak
81248,2024-04-08 18:15:00,resistance,1.084274,1.095583,482,24,weak
81259,2024-04-08 21:00:00,resistance,1.084274,1.095583,483,24,weak
81264,2024-04-08 22:15:00,support,1.081438,1.093627,645,24,weak
81268,2024-04-08 23:15:00,resistance,1.084274,1.095583,484,24,weak
81274,2024-04-09 00:45:00,support,1.081438,1.093627,646,24,weak
81277,2024-04-09 01:30:00,resistance,1.084274,1.095583,485,24,weak
81283,2024-04-09 03:00:00,resistance,1.084274,1.095583,486,24,weak
81286,2024-04-09 03:45:00,support,1.081438,1.093627,647,24,weak
81291,2024-04-09 05:00:00,support,1.081438,1.093627,648,24,weak
81303,2024-04-09 08:00:00,resistance,1.084274,1.095583,487,24,weak
81306,2024-04-09 08:45:00,support,1.081438,1.093627,649,24,weak
81313,2024-04-09 10:30:00,resistance,1.084274,1.095583,488,24,weak
81321,2024-04-09 12:30:00,support,1.081438,1.093627,650,24,weak
81325,2024-04-09 13:30:00,resistance,1.084274,1.095583,489,24,weak
81335,2024-04-09 16:00:00,support,1.081438,1.093627,651,24,weak
81340,2024-04-09 17:15:00,resistance,1.084274,1.095583,490,24,weak
81346,2024-04-09 18:45:00,resistance,1.084274,1.095583,491,24,weak
81346,2024-04-09 18:45:00,support,1.081438,1.093627,652,24,weak
81353,2024-04-09 20:30:00,resistance,1.084274,1.095583,492,24,weak
81359,2024-04-09 22:00:00,resistance,1.084274,1.095583,493,24,weak
81365,2024-04-09 23:30:00,support,1.081438,1.093627,653,24,weak
81371,2024-04-10 01:00:00,support,1.081438,1.093627,654,24,weak
81376,2024-04-10 02:15:00,resistance,1.084274,1.095583,494,24,weak
81381,2024-04-10 03:30:00,support,1.081438,1.093627,655,24,weak
81400,2024-04-10 08:15:00,resistance,1.084274,1.095583,495,24,weak
81405,2024-04-10 09:30:00,resistance,1.084274,1.095583,496,24,weak
81421,2024-04-10 13:30:00,support,1.066875,1.078451,430,24,weak
81428,2024-04-10 15:15:00,resistance,1.075278,1.08165,94,24,weak
81430,2024-04-10 15:45:00,support,1.066875,1.078451,431,24,weak
81436,2024-04-10 17:15:00,resistance,1.073834,1.079971,70,24,weak
81441,2024-04-10 18:30:00,support,1.066875,1.078451,432,24,weak
81451,2024-04-10 21:00:00,support,1.066875,1.078451,433,24,weak
81456,2024-04-10 22:15:00,support,1.066875,1.078451,434,24,weak
81458,2024-04-10 22:45:00,resistance,1.073834,1.079971,71,24,weak
81464,2024-04-11 00:15:00,resistance,1.073834,1.079971,72,24,weak
81471,2024-04-11 02:00:00,resistance,1.073834,1.079971,73,24,weak
81478,2024-04-11 03:45:00,support,1.066875,1.078451,435,24,weak
81486,2024-04-11 05:45:00,resistance,1.074863,1.08165,95,24,weak
81492,2024-04-11 07:15:00,support,1.066875,1.078451,436,24,weak
81500,2024-04-11 09:15:00,support,1.066875,1.078451,437,24,weak
81505,2024-04-11 10:30:00,resistance,1.074863,1.08165,96,24,weak
81510,2024-04-11 11:45:00,support,1.066875,1.078451,438,24,weak
81523,2024-04-11 15:00:00,resistance,1.069862,1.076546,237,24,weak
81526,2024-04-11 15:45:00,support,1.066875,1.078451,439,24,weak
81530,2024-04-11 16:45:00,resistance,1.069862,1.076546,238,24,weak
81533,2024-04-11 17:30:00,support,1.066875,1.078451,440,24,weak
81534,2024-04-11 17:45:00,support,1.066875,1.078451,441,24,weak
81535,2024-04-11 18:00:00,resistance,1.069862,1.076546,239,24,weak
81540,2024-04-11 19:15:00,resistance,1.069862,1.076546,240,24,weak
81548,2024-04-11 21:15:00,support,1.066875,1.078451,442,24,weak
81551,2024-04-11 22:00:00,resistance,1.069862,1.076546,241,24,weak
81558,2024-04-11 23:45:00,resistance,1.069862,1.076546,242,24,weak
81577,2024-04-12 04:30:00,support,1.066875,1.078451,443,24,weak
81590,2024-04-12 07:45:00,support,1.063845,1.073318,188,24,weak
81592,2024-04-12 08:15:00,resistance,1.065811,1.070661,50,24,weak
81603,2024-04-12 11:00:00,resistance,1.056869,1.066703,206,24,weak
81604,2024-04-12 11:15:00,support,1.05336,1.065582,331,24,weak
81610,2024-04-12 12:45:00,resistance,1.064978,1.069044,38,24,weak
81613,2024-04-12 13:30:00,support,1.063652,1.073318,189,24,weak
81614,2024-04-12 13:45:00,support,1.063652,1.073318,190,24,weak
81619,2024-04-12 15:00:00,resistance,1.064967,1.069044,39,24,weak
81624,2024-04-12 16:15:00,support,1.063648,1.073318,191,24,weak
81627,2024-04-14 17:00:00,resistance,1.056869,1.066703,207,24,weak
81633,2024-04-14 18:30:00,support,1.05336,1.065582,332,24,weak
81637,2024-04-14 19:30:00,resistance,1.064967,1.069044,40,24,weak
81638,2024-04-14 19:45:00,resistance,1.064967,1.069044,41,24,weak
81648,2024-04-14 22:15:00,support,1.063648,1.073318,192,24,weak
81651,2024-04-14 23:00:00,resistance,1.064967,1.069044,42,24,weak
81660,2024-04-15 01:15:00,support,1.063648,1.073318,193,24,weak
81668,2024-04-15 03:15:00,resistance,1.066407,1.073023,140,24,weak
81671,2024-04-15 04:00:00,support,1.063648,1.073318,194,24,weak
81679,2024-04-15 06:00:00,resistance,1.066158,1.073023,141,24,weak
81686,2024-04-15 07:45:00,support,1.063648,1.073318,195,24,weak
81688,2024-04-15 08:15:00,resistance,1.066158,1.073023,142,24,weak
81693,2024-04-15 09:30:00,support,1.05336,1.065582,333,24,weak
81695,2024-04-15 10:00:00,resistance,1.065927,1.073023,143,24,weak
81702,2024-04-15 11:45:00,support,1.05336,1.065582,334,24,weak
81707,2024-04-15 13:00:00,resistance,1.064614,1.069044,43,24,weak
81714,2024-04-15 14:45:00,support,1.05336,1.065582,335,24,weak
81720,2024-04-15 16:15:00,support,1.05336,1.065582,336,24,weak
81725,2024-04-15 17:30:00,support,1.05336,1.065582,337,24,weak
81735,2024-04-15 20:00:00,resistance,1.056869,1.066703,208,24,weak
81744,2024-04-15 22:15:00,support,1.05336,1.065582,338,24,weak
81749,2024-04-15 23:30:00,support,1.05336,1.065582,339,24,weak
81761,2024-04-16 02:30:00,resistance,1.056869,1.066703,209,24,weak
81765,2024-04-16 03:30:00,support,1.05336,1.065582,340,24,weak
81776,2024-04-16 06:15:00,resistance,1.056869,1.066703,210,24,weak
81789,2024-04-16 09:30:00,resistance,1.064614,1.069044,44,24,weak
81794,2024-04-16 10:45:00,support,1.05336,1.065582,341,24,weak
81795,2024-04-16 11:00:00,support,1.05336,1.065582,342,24,weak
81796,2024-04-16 11:15:00,resistance,1.064318,1.069044,45,24,weak
81809,2024-04-16 14:30:00,support,1.05336,1.065582,343,24,weak
81814,2024-04-16 15:45:00,resistance,1.056869,1.066703,211,24,weak
81824,2024-04-16 18:15:00,resistance,1.056869,1.066703,212,24,weak
81827,2024-04-16 19:00:00,support,1.05336,1.065582,344,24,weak
81833,2024-04-16 20:30:00,resistance,1.056869,1.066703,213,24,weak
81835,2024-04-16 21:00:00,support,1.05336,1.065582,345,24,weak
81846,2024-04-16 23:45:00,resistance,1.056869,1.066703,214,24,weak
81859,2024-04-17 03:00:00,support,1.05336,1.065582,346,24,weak
81862,2024-04-17 03:45:00,resistance,1.056869,1.066703,215,24,weak
81867,2024-04-17 05:00:00,support,1.05336,1.065582,347,24,weak
81870,2024-04-17 05:45:00,resistance,1.064318,1.069044,46,24,weak
81873,2024-04-17 06:30:00,resistance,1.064318,1.069044,47,24,weak
81879,2024-04-17 08:00:00,resistance,1.064318,1.069044,48,24,weak
81885,2024-04-17 09:30:00,support,1.05336,1.065582,348,24,weak
81890,2024-04-17 10:45:00,resistance,1.064318,1.069044,49,24,weak
81894,2024-04-17 11:45:00,support,1.05336,1.065582,349,24,weak
81910,2024-04-17 15:45:00,resistance,1.065927,1.073023,144,24,weak
81911,2024-04-17 16:00:00,support,1.063648,1.073318,196,24,weak
81912,2024-04-17 16:15:00,support,1.063648,1.073318,197,24,weak
81918,2024-04-17 17:45:00,resistance,1.065927,1.073023,145,24,weak
81921,2024-04-17 18:30:00,support,1.066875,1.078451,444,24,weak
81923,2024-04-17 19:00:00,resistance,1.065927,1.073023,146,24,weak
81932,2024-04-17 21:15:00,support,1.063648,1.073318,198,24,weak
81938,2024-04-17 22:45:00,support,1.063648,1.073318,199,24,weak
81947,2024-04-18 01:00:00,resistance,1.065927,1.073023,147,24,weak
81952,2024-04-18 02:15:00,support,1.066875,1.078451,445,24,weak
81956,2024-04-18 03:15:00,resistance,1.065927,1.073023,148,24,weak
81971,2024-04-18 07:00:00,support,1.066875,1.078451,446,24,weak
81979,2024-04-18 09:00:00,resistance,1.065927,1.073023,149,24,weak
81986,2024-04-18 10:45:00,support,1.063648,1.073318,200,24,weak
81992,2024-04-18 12:15:00,resistance,1.065927,1.073023,150,24,weak
82000,2024-04-18 14:15:00,support,1.063648,1.073318,201,24,weak
82005,2024-04-18 15:30:00,support,1.063648,1.073318,202,24,weak
82014,2024-04-18 17:45:00,support,1.063648,1.073318,203,24,weak
82017,2024-04-18 18:30:00,resistance,1.064318,1.069044,50,24,weak
82030,2024-04-18 21:45:00,resistance,1.064318,1.069044,51,24,weak
82035,2024-04-18 23:00:00,support,1.05336,1.065582,350,24,weak
82043,2024-04-19 01:00:00,resistance,1.064175,1.069044,52,24,weak
82051,2024-04-19 03:00:00,support,1.05336,1.065582,351,24,weak
82058,2024-04-19 04:45:00,resistance,1.065807,1.073023,151,24,weak
82060,2024-04-19 05:15:00,support,1.063648,1.073318,204,24,weak
82066,2024-04-19 06:45:00,resistance,1.065807,1.073023,152,24,weak
82071,2024-04-19 08:00:00,support,1.063648,1.073318,205,24,weak
82085,2024-04-19 11:30:00,resistance,1.065807,1.073023,153,24,weak
82092,2024-04-19 13:15:00,support,1.063648,1.073318,206,24,weak
82093,2024-04-19 13:30:00,support,1.063648,1.073318,207,24,weak
82096,2024-04-19 14:15:00,resistance,1.065734,1.073023,154,24,weak
82101,2024-04-19 15:30:00,support,1.063648,1.073318,208,24,weak
82111,2024-04-21 18:00:00,support,1.063648,1.073318,209,24,weak
82112,2024-04-21 18:15:00,resistance,1.065734,1.073023,155,24,weak
82126,2024-04-21 21:45:00,support,1.063648,1.073318,210,24,weak
82132,2024-04-21 23:15:00,resistance,1.065734,1.073023,156,24,weak
82137,2024-04-22 00:30:00,support,1.063648,1.073318,211,24,weak
82142,2024-04-22 01:45:00,resistance,1.065734,1.073023,157,24,weak
82147,2024-04-22 03:00:00,resistance,1.065734,1.073023,158,24,weak
82156,2024-04-22 05:15:00,support,1.063648,1.073318,212,24,weak
82158,2024-04-22 05:45:00,resistance,1.065734,1.073023,159,24,weak
82171,2024-04-22 09:00:00,support,1.05336,1.065582,352,24,weak
82173,2024-04-22 09:30:00,resistance,1.064175,1.069044,53,24,weak
82177,2024-04-22 10:30:00,support,1.05336,1.065582,353,24,weak
82197,2024-04-22 15:30:00,resistance,1.065734,1.073023,160,24,weak
82203,2024-04-22 17:00:00,support,1.063648,1.073318,213,24,weak
82206,2024-04-22 17:45:00,resistance,1.064175,1.069044,54,24,weak
82216,2024-04-22 20:15:00,support,1.063648,1.073318,214,24,weak
82223,2024-04-22 22:00:00,resistance,1.065734,1.073023,161,24,weak
82224,2024-04-22 22:15:00,resistance,1.065734,1.073023,162,24,weak
82226,2024-04-22 22:45:00,support,1.063648,1.073318,215,24,weak
82229,2024-04-22 23:30:00,resistance,1.065734,1.073023,163,24,weak
82230,2024-04-22 23:45:00,resistance,1.065734,1.073023,164,24,weak
82233,2024-04-23 00:30:00,support,1.063648,1.073318,216,24,weak
82236,2024-04-23 01:15:00,resistance,1.065734,1.073023,165,24,weak
82244,2024-04-23 03:15:00,support,1.063648,1.073318,217,24,weak
82249,2024-04-23 04:30:00,resistance,1.069376,1.076546,243,24,weak
82262,2024-04-23 07:45:00,support,1.063648,1.073318,218,24,weak
82266,2024-04-23 08:45:00,resistance,1.065734,1.073023,166,24,weak
82273,2024-04-23 10:30:00,support,1.063648,1.073318,219,24,weak
82277,2024-04-23 11:30:00,resistance,1.069376,1.076546,244,24,weak
82279,2024-04-23 12:00:00,support,1.066875,1.078451,447,24,weak
82290,2024-04-23 14:45:00,resistance,1.069376,1.076546,245,24,weak
82294,2024-04-23 15:45:00,support,1.066875,1.078451,448,24,weak
82301,2024-04-23 17:30:00,support,1.066875,1.078451,449,24,weak
82307,2024-04-23 19:00:00,resistance,1.069376,1.076546,246,24,weak
82308,2024-04-23 19:15:00,support,1.066875,1.078451,450,24,weak
82313,2024-04-23 20:30:00,support,1.066875,1.078451,451,24,weak
82321,2024-04-23 22:30:00,resistance,1.069376,1.076546,247,24,weak
82328,2024-04-24 00:15:00,support,1.066875,1.078451,452,24,weak
82332,2024-04-24 01:15:00,resistance,1.069376,1.076546,248,24,weak
82350,2024-04-24 05:45:00,support,1.066875,1.078451,453,24,weak
82356,2024-04-24 07:15:00,resistance,1.069124,1.076546,249,24,weak
82366,2024-04-24 09:45:00,support,1.066875,1.078451,454,24,weak
82371,2024-04-24 11:00:00,resistance,1.069124,1.076546,250,24,weak
82378,2024-04-24 12:45:00,support,1.066875,1.078451,455,24,weak
82386,2024-04-24 14:45:00,resistance,1.069124,1.076546,251,24,weak
82389,2024-04-24 15:30:00,support,1.066875,1.078451,456,24,weak
82392,2024-04-24 16:15:00,resistance,1.069124,1.076546,252,24,weak
82403,2024-04-24 19:00:00,resistance,1.069124,1.076546,253,24,weak
82403,2024-04-24 19:00:00,support,1.066875,1.078451,457,24,weak
82416,2024-04-24 22:15:00,support,1.066875,1.078451,458,24,weak
82417,2024-04-24 22:30:00,resistance,1.069124,1.076546,254,24,weak
82422,2024-04-24 23:45:00,resistance,1.069124,1.076546,255,24,weak
82423,2024-04-25 00:00:00,support,1.066875,1.078451,459,24,weak
82437,2024-04-25 03:30:00,resistance,1.069124,1.076546,256,24,weak
82440,2024-04-25 04:15:00,support,1.066875,1.078451,460,24,weak
82443,2024-04-25 05:00:00,resistance,1.069124,1.076546,257,24,weak
82448,2024-04-25 06:15:00,support,1.066875,1.078451,461,24,weak
82456,2024-04-25 08:15:00,resistance,1.069124,1.076546,258,24,weak
82461,2024-04-25 09:30:00,resistance,1.073819,1.079971,74,24,weak
82463,2024-04-25 10:00:00,support,1.066875,1.078451,462,24,weak
82469,2024-04-25 11:30:00,resistance,1.069124,1.076546,259,24,weak
82481,2024-04-25 14:30:00,resistance,1.073784,1.079971,75,24,weak
82485,2024-04-25 15:30:00,support,1.066875,1.078451,463,24,weak
82488,2024-04-25 16:15:00,resistance,1.069124,1.076546,260,24,weak
82499,2024-04-25 19:00:00,resistance,1.069124,1.076546,261,24,weak
82507,2024-04-25 21:00:00,support,1.066875,1.078451,464,24,weak
